H,V,C,x,y,Y,picture,R,G,B
7.5RP,7,4,0.3389,0.3079,43.06,1434.png,0.813920462542,0.641384538908,0.708828878849
7.5RP,7,6,0.3562,0.3022,43.06,1435.png,0.875678546195,0.614853781484,0.704840393508
7.5RP,7,8,0.3722,0.2963,43.06,1436.png,0.931275555472,0.587042875792,0.702460622973
7.5RP,7,10,0.3871,0.2906,43.06,1437.png,0.981639721184,0.558076453596,0.700639756949
7.5RP,8,2,0.32,0.3136,59.1,1438.png,0.855122156686,0.769209273186,0.822626077231
7.5RP,8,4,0.336,0.3092,59.1,1439.png,0.923431965124,0.744820768507,0.816413421359
7.5RP,8,6,0.3521,0.3042,59.1,1440.png,0.989082958564,0.717641384093,0.811405514127
7.5RP,9,2,0.319,0.3141,78.66,1441.png,0.964683324686,0.875400943808,0.933448042603
10.0RP,1,2,0.3629,0.271,1.21,1442.png,0.174685109466,0.0836957096511,0.131931473569
10.0RP,1,4,0.392,0.2423,1.21,1443.png,0.208242840575,0.0559039000678,0.142483117366
10.0RP,1,6,0.4151,0.2169,1.21,1444.png,0.238005943741,0.0143737723982,0.153929985133
10.0RP,2,2,0.3532,0.2957,3.126,1445.png,0.258727640389,0.168020038709,0.205782077385
10.0RP,2,4,0.385,0.2778,3.126,1446.png,0.300366125186,0.143905182305,0.209502037836
10.0RP,2,6,0.4139,0.2608,3.126,1447.png,0.33763431964,0.113158726927,0.213893388428
10.0RP,2,8,0.4428,0.2419,3.126,1448.png,0.376614259047,0.0599023329639,0.220565252383
10.0RP,3,2,0.3526,0.3068,6.555,1449.png,0.360884203972,0.255208322985,0.288648287205
10.0RP,3,4,0.3889,0.2969,6.555,1450.png,0.41400082991,0.228379327626,0.282202406273
10.0RP,3,6,0.4218,0.2864,6.555,1451.png,0.459899632287,0.197049572963,0.277520722447
10.0RP,3,8,0.4552,0.2741,6.555,1452.png,0.506097629984,0.152440005366,0.274222959733
10.0RP,3,10,0.4851,0.2618,6.555,1453.png,0.548052126527,0.0854090429357,0.272553516541
10.0RP,4,2,0.3417,0.3106,12.0,1454.png,0.45698736266,0.353803289482,0.38837144399
10.0RP,4,4,0.3715,0.3042,12.0,1455.png,0.513400890889,0.32897564253,0.379427369953
10.0RP,4,6,0.3999,0.2972,12.0,1456.png,0.563697665164,0.300981976862,0.371537029909
10.0RP,4,8,0.4282,0.289,12.0,1457.png,0.612359741609,0.266420723737,0.364834583554
10.0RP,4,10,0.4528,0.2811,12.0,1458.png,0.654034749773,0.228041592822,0.359706168846
10.0RP,4,12,0.4789,0.2717,12.0,1459.png,0.698632037174,0.17082998282,0.355406228878
10.0RP,4,14,0.502,0.2623,12.0,1460.png,0.739301592672,0.078885832446,0.353020046187
10.0RP,5,2,0.3332,0.3131,19.77,1461.png,0.553112301111,0.456865193842,0.492818459178
10.0RP,5,4,0.3594,0.309,19.77,1462.png,0.614285871456,0.432577778759,0.480835883126
10.0RP,5,6,0.3851,0.3039,19.77,1463.png,0.670460175361,0.405153928333,0.470184179791
10.0RP,5,8,0.4105,0.298,19.77,1464.png,0.723510255382,0.373435741731,0.460457527764
10.0RP,5,10,0.4332,0.2918,19.77,1465.png,0.770059340665,0.33925974621,0.452837304746
10.0RP,5,12,0.4579,0.2841,19.77,1466.png,0.820510149914,0.292462253712,0.445712915174
10.0RP,5,14,0.4767,0.2776,19.77,1467.png,0.859166835409,0.245699661623,0.441123480502
10.0RP,5,16,0.4986,0.2695,19.77,1468.png,0.904611077086,0.166138779882,0.436443008979
10.0RP,6,2,0.3292,0.3141,30.05,1469.png,0.656511916147,0.558922746659,0.598627847965
10.0RP,6,4,0.3508,0.3112,30.05,1470.png,0.717322892776,0.536129481961,0.586086528659
10.0RP,6,6,0.374,0.3074,30.05,1471.png,0.778217347021,0.508896577469,0.573296639726
10.0RP,6,8,0.393,0.3038,30.05,1472.png,0.82567286651,0.483947066703,0.563275231726
10.0RP,6,10,0.415,0.2989,30.05,1473.png,0.879110401625,0.450891367662,0.552568320424
10.0RP,6,12,0.436,0.2936,30.05,1474.png,0.929079893408,0.413866726717,0.543060267826
10.0RP,6,14,0.4552,0.2881,30.05,1475.png,0.97459751796,0.373059260773,0.535273210328
10.0RP,7,2,0.3258,0.3148,43.06,1476.png,0.759301118919,0.662427763535,0.706019080355
10.0RP,7,4,0.3446,0.3125,43.06,1477.png,0.821684837714,0.640013653119,0.692958580911
10.0RP,7,6,0.3648,0.3098,43.06,1478.png,0.883785549061,0.61406618631,0.678853899447
10.0RP,7,8,0.3851,0.3067,43.06,1479.png,0.942636692332,0.585443298567,0.664917368347
10.0RP,7,10,0.404,0.303,43.06,1480.png,0.996036282564,0.555185692083,0.653238460336
10.0RP,8,2,0.3218,0.3152,59.1,1481.png,0.85832690611,0.768765634748,0.816667571322
10.0RP,8,4,0.3412,0.3135,59.1,1482.png,0.931585338921,0.743463829292,0.799698057026
10.0RP,8,6,0.36,0.3112,59.1,1483.png,0.998106383129,0.716671369377,0.784285061224
10.0RP,9,2,0.3205,0.3155,78.66,1484.png,0.967568073517,0.875055928594,0.927673971309
N,1,0,0.31,0.316,1.21,1485.png,0.116215867179,0.110852802516,0.11955448237
N,2,0,0.31,0.316,3.12,1486.png,0.199066762199,0.191108525052,0.204020924251
N,3,0,0.31,0.316,6.55,1487.png,0.291059397378,0.280219637279,0.297807365193
N,4,0,0.31,0.316,12.0,1488.png,0.390357692401,0.376407571179,0.399041922326
N,5,0,0.31,0.316,19.7,1489.png,0.492533925007,0.475383295843,0.50321053524
N,6,0,0.31,0.316,30.0,1490.png,0.597405021307,0.576969471885,0.610126560208
N,7,0,0.31,0.316,43.0,1491.png,0.702987357365,0.679244609231,0.717767693719
N,8,0,0.31,0.316,59.1,1492.png,0.810389369268,0.783282423969,0.82726398575
N,9,0,0.31,0.316,78.6,1493.png,0.919562058958,0.889035452832,0.938565482813
